0	AFTER	も ##み ##じ の 木 に [ENT] と ま っ て 仲良く 寄り ##添 ##う 二 羽 の キ ##ジ ##バト 。
1	AFTER	も ##み ##じ の 木 に と ま っ て 仲良く [ENT] 寄り ##添 ##う 二 羽 の キ ##ジ ##バト 。
2	AFTER	「 目 を は 、 京都 御所 で の ス ##ナップ 。 [ENT] と ##じ て 」
3	AFTER	最初 は 離れ て [ENT] と ##まって いた そう です が 、 やがて 二 羽 が 並び 、 写真 の ように 恋人 同士 を 思わ せる し ##ぐ ##さ に 移った そう です 。
4	AFTER	最初 は 離れ て と ##まって いた そう です が 、 やがて 二 羽 が [ENT] 並び 、 写真 の ように 恋人 同士 を 思わ せる し ##ぐ ##さ に 移った そう です 。
5	OVERLAP	最初 は 離れ て と ##まって いた そう です が 、 やがて 二 羽 が 並び 、 写真 の ように 恋人 同士 を [ENT] 思わ せる し ##ぐ ##さ に 移った そう です 。
6	AFTER	最初 は 離れ て と ##まって いた そう です が 、 やがて 二 羽 が 並び 、 写真 の ように 恋人 同士 を 思わ せる し ##ぐ ##さ に [ENT] 移った そう です 。
7	AFTER	バック が 暗い 中 、 ストロ ##ボ の 光 が 鳥 に [ENT] 集 光 し て 、 スポット ライト を 当てた よう に なった の と 、 タイミング よく ま ##ぶた を 閉じて くれた こと で 、 独特な 雰囲気 の 写真 に なり ました 。
8	AFTER	バック が 暗い 中 、 ストロ ##ボ の 光 が 鳥 に 集 光 し て 、 スポット ライト を [ENT] 当てた よう に なった の と 、 タイミング よく ま ##ぶた を 閉じて くれた こと で 、 独特な 雰囲気 の 写真 に なり ました 。
9	AFTER	バック が 暗い 中 、 ストロ ##ボ の 光 が 鳥 に 集 光 し て 、 スポット ライト を 当てた よう に [ENT] なった の と 、 タイミング よく ま ##ぶた を 閉じて くれた こと で 、 独特な 雰囲気 の 写真 に なり ました 。
10	AFTER	バック が 暗い 中 、 ストロ ##ボ の 光 が 鳥 に 集 光 し て 、 スポット ライト を 当てた よう に なった の と 、 タイミング よく ま ##ぶた を [ENT] 閉じて くれた こと で 、 独特な 雰囲気 の 写真 に なり ました 。
11	AFTER	バック が 暗い 中 、 ストロ ##ボ の 光 が 鳥 に 集 光 し て 、 スポット ライト を 当てた よう に なった の と 、 タイミング よく ま ##ぶた を 閉じて くれた こと で 、 独特な 雰囲気 の 写真 に [ENT] なり ました 。
12	AFTER	「 喜 色 満 ##面 」 は 、 道 を [ENT] まち ##が ##え て 偶然 出会った 小さな 石 ##像 です 。
13	AFTER	「 喜 色 満 ##面 」 は 、 道 を まち ##が ##え て 偶然 [ENT] 出会った 小さな 石 ##像 です 。
14	AFTER	道 や 旅 の 安全 を 守る 道 ##祖 ##神 の ひと つ でしょう が 、 編み 笠 を [ENT] かぶ ##った 人 なつ ##っこ ##い 笑顔 を 見る だけ で 、 旅 の 疲れ も 取れ そう です 。
15	AFTER	道 や 旅 の 安全 を 守る 道 ##祖 ##神 の ひと つ でしょう が 、 編み 笠 を かぶ ##った 人 なつ ##っこ ##い 笑顔 を [ENT] 見る だけ で 、 旅 の 疲れ も 取れ そう です 。
16	AFTER	道 や 旅 の 安全 を 守る 道 ##祖 ##神 の ひと つ でしょう が 、 編み 笠 を かぶ ##った 人 なつ ##っこ ##い 笑顔 を 見る だけ で 、 旅 の 疲れ も [ENT] 取れ そう です 。
17	AFTER	「 昼 ##寝 」 は 、 桜 の 木 の 上 で 気持ち 良 さ そう に [ENT] 眠る ニャ ##ン ##コ です 。
18	VAGUE	「 目 を ＝ 京都 御所 兵庫 ・ 伊丹 市 、 会社 員 、 阪 上 久 ##子 さん [ENT] と ##じ て 」
19	OVERLAP	また 報道 性 の ある 作品 、 事件 、 事故 など の ニュース 写真 も [ENT] 歓迎 し ます 。
20	OVERLAP	未 現像 でも [ENT] 構 ##い ませ ん 。
21	BEFORE	ニュース 写真 と して [ENT] 掲載 さ せて いただ ##く こと が あり ます 。
22	BEFORE	【 投稿 要 ##項 】 １ サイズ は キャ ##ビ ##ネ （ ２ Ｌ ） か サービス 判 ２ 撮影 者 の 住所 、 氏名 、 年齢 、 職業 、 電話 番号 、 撮影 場所 、 作品 の タイトル と 簡単な 説明 を 添付 ３ 返却 希望 の 有無 を 明記 ４ 掲載 作品 に は 記念 品 、 優秀 作品 に は 旬 ##間 賞 を [ENT] 贈 ##り ます 。
23	AFTER	昨年 四 月 に [ENT] オープン した 大阪 市 北 区 の 大阪 国際 会議 場 （ グラン ##キュー ##ブ 大阪 ） の 来場 者 が 二十 日 、 百万 人 を 突破 した 。
24	AFTER	昨年 四 月 に オープン した 大阪 市 北 区 の 大阪 国際 会議 場 （ グラン ##キュー ##ブ 大阪 ） の 来場 者 が 二十 日 、 百万 人 を [ENT] 突破 した 。
25	AFTER	開業 一 年間 の 稼働 率 は 当初 目標 を [ENT] 上回り 、 初年度 決算 も 黒字 確実 ##で 、 山下 和彦 社長 は 「 と 二 年 目 も 引き続き 好調 を 維持 し たい 」 して いる 。
26	AFTER	今年 三 月 末 ま で の 稼働 率 は 六 ##二 ％ と 、 当初 目標 の 五 ##五 ％ を 大幅に [ENT] 上回った 。
27	AFTER	開業 以来 の 一 年間 に [ENT] 利用 さ れた イベント は 、 国際 会議 五十 ##七 件 を 含め 会議 、 展示 会 など 二 ##千 ##百 ##十 ##一 件 だった 。
28	AFTER	収支 見込み も 、 当初 は 数 年間 の 赤字 が 必 ##至 と [ENT] み られて いた が 、 今 ##月 三十 ##一 日 に 予定 して いる 初年度 決算 で 「 経 ##常 利益 は 数 ##億 円 単位 の 黒字 に （ 山下 社長 ） と なる 」 いう 。
29	BEFORE	収支 見込み も 、 当初 は 数 年間 の 赤字 が 必 ##至 と み られて いた が 、 今 ##月 三十 ##一 日 に 予定 して いる 初年度 決算 で 「 経 ##常 利益 は 数 ##億 円 単位 の 黒字 に （ 山下 社長 ） と [ENT] なる 」 いう 。
30	AFTER	この 日 、 百万 人 目 の 来場 者 と [ENT] なった の は 兵庫 県 市川 町 の 柴田 愛子 さん で 、 田中 丈 三 支配人 から 花 ##束 など が 手 ##渡さ れた 。
31	AFTER	この 日 、 百万 人 目 の 来場 者 と なった の は 兵庫 県 市川 町 の 柴田 愛子 さん で 、 田中 丈 三 支配人 から 花 ##束 など が [ENT] 手 ##渡さ れた 。
32	OVERLAP	火 を 使わ ない 気 ##楽 さ が [ENT] 重宝 さ れる と ##同 ##時 ##に 、 保 ##温 機能 の 出番 が 減る な ど 、 使わ れ 方 の 変化 が 背景 に ある よう だ 。
33	AFTER	昨年 秋 、 レシピ 集 を 参考 に 、 炊 ##き 込み ご飯 と アサ ##リ の スープ を 同時に 作る メニュー に 初めて [ENT] 挑戦 した 。
34	AFTER	「 蒸 ##し 煮 の ような 状態 に [ENT] なる せい ##か 、 ガス で 作る より スープ の 味 も ま ##ろ ##やか 。
35	AFTER	「 蒸 ##し 煮 の ような 状態 に なる せい ##か 、 ガス で [ENT] 作る より スープ の 味 も ま ##ろ ##やか 。
36	AFTER	[ENT] はま ##って しまい ました 」
37	AFTER	[ENT] 下 ##ご ##しら ##え した 材料 を かま に 入れ 、 炊 ##飯 ボタン を 押す だけ 。
38	AFTER	下 ##ご ##しら ##え した 材料 を かま に [ENT] 入れ 、 炊 ##飯 ボタン を 押す だけ 。
39	AFTER	下 ##ご ##しら ##え した 材料 を かま に 入れ 、 炊 ##飯 ボタン を [ENT] 押す だけ 。
